Protein.IDs	Majority.protein.IDs	Fasta.headers	125amol-12500amol_PValue	25000amol-12500amol_PValue	2500amol-12500amol_PValue	250amol-12500amol_PValue	50000amol-12500amol_PValue	5000amol-12500amol_PValue	500amol-12500amol_PValue	50amol-12500amol_PValue	125amol-12500amol_AdjPVal	25000amol-12500amol_AdjPVal	2500amol-12500amol_AdjPVal	250amol-12500amol_AdjPVal	50000amol-12500amol_AdjPVal	5000amol-12500amol_AdjPVal	500amol-12500amol_AdjPVal	50amol-12500amol_AdjPVal	125amol-12500amol_log2FoldChange	25000amol-12500amol_log2FoldChange	2500amol-12500amol_log2FoldChange	250amol-12500amol_log2FoldChange	50000amol-12500amol_log2FoldChange	5000amol-12500amol_log2FoldChange	500amol-12500amol_log2FoldChange	50amol-12500amol_log2FoldChange	featureAvg	Sample.1_Tr_1	Sample.1_Tr_2	Sample.1_Tr_3	Sample.2_Tr_1	Sample.2_Tr_2	Sample.2_Tr_3	Sample.3_Tr_1	Sample.3_Tr_2	Sample.3_Tr_3	Sample.4_Tr_1	Sample.4_Tr_2	Sample.4_Tr_3	Sample.5_Tr_1	Sample.5_Tr_2	Sample.5_Tr_3	Sample.6_Tr_1	Sample.6_Tr_2	Sample.6_Tr_3	Sample.7_Tr_1	Sample.7_Tr_2	Sample.7_Tr_3	Sample.8_Tr_1	Sample.8_Tr_2	Sample.8_Tr_3	Sample.9_Tr_1	Sample.9_Tr_2	Sample.9_Tr_3
sp|P29509|TRXB1_YEAST;sp|P38816|TRXB2_YEAST	sp|P29509|TRXB1_YEAST	sp|P29509|TRXB1_YEAST Thioredoxin reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRR1 PE=1 SV=3	0.941260053308473	0.413502952204158	0.552298231279529	0.381533182719875	0.602811530917108	0.359062994507408	0.271940131453207	0.382207169914987	0.999903620391244	0.991948625721696	0.996848488371953	0.963284306364745	0.938361058107928	0.711714149827184	0.717892514327363	0.951451146279263	0.0631648173233614	0.706686090234431	-0.511625773135709	0.757130189420234	-0.447507262382334	0.79427037773376	0.955697699780263	0.756038884747063	26.5944843063271	27.0524803246775	26.733761786266	24.9725924667975	27.3941935322429	26.7055648944353	24.8485706030329	26.6314532980217	26.7399536199803	27.5074859304423	26.0620670599259	26.5741113089012	24.5877788895068	27.2252701114049	26.1967241304147	27.6082309041821	27.4687092991292	23.0708252134881	26.8767782779767	26.6703364061244	27.1031957478523	27.3681135569656	27.4350763229587	27.242363096391	26.9484882577321	26.6332562336595	27.2016302420519	27.1920647562708
sp|P29547|EF1G1_YEAST	sp|P29547|EF1G1_YEAST	sp|P29547|EF1G1_YEAST Elongation factor 1-gamma 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAM1 PE=1 SV=2	0.813909192783658	0.63459665157009	0.947394585397181	0.621095033788565	0.613220093315805	0.0274662750657646	0.0915985537792191	0.904687619577198	0.999903620391244	0.991948625721696	0.996848488371953	0.963437857056156	0.938361058107928	0.407417107404893	0.58310938013355	0.976922268263226	0.118066818714126	0.238910148246028	-0.0330726204736358	0.277871821385403	0.254195644261795	-1.17763589763514	-0.877372626475442	0.0600295190030948	25.0132565733547	25.4213041597097	24.9941652283519	25.0506341858839	25.4923140890478	25.2035170827962	25.1244728582439	25.3490835722093	25.3056342875467	25.5281161589276	24.9402885023396	25.2918274845442	25.1347697256408	25.2206652717442	NA	25.6458140869903	25.3859089940767	25.5560204419472	25.286761070707	25.4687403679244	23.3187932313393	23.1456622817764	23.2419232331598	24.1712721048127	25.4207903565467	24.8667454080118	25.1870693024726	25.5923774204704
sp|P29952|MPI_YEAST	sp|P29952|MPI_YEAST	sp|P29952|MPI_YEAST Mannose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMI40 PE=1 SV=4	0.205795802399178	0.901200996462285	0.788270714118405	0.95138842132055	0.501607906928355	0.679021717536743	0.781886981651173	0.542654533118591	0.957181034026146	0.991948625721696	0.996848488371953	0.975522287092173	0.91483482246706	0.912196657710996	0.937992052411188	0.97520638142141	-0.881467837890266	0.0848253752836392	-0.183626513708699	-0.0416490973416295	-0.461589677340964	0.283278124261834	0.189314822173401	0.41779109537277	24.4042811806909	24.8864627891212	23.662208525241	24.8618801307738	24.7973884302057	24.4958247804911	21.4729347207684	24.4636984774164	24.2873601160778	24.9139689774927	24.7958537797644	24.7027674897443	23.3610506345012	24.755419811278	23.4653810661518	25.0648032756813	24.3200336666073	24.149962280401	23.5557864661048	25.3237829387766	24.5551428368098	24.3814600423351	23.8560485616832	25.1284116371481	24.9940357128249	24.5853738245806	24.4196336299486	25.6589172767251
sp|P30624|LCF1_YEAST	sp|P30624|LCF1_YEAST	sp|P30624|LCF1_YEAST Long-chain-fatty-acid--CoA ligase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAA1 PE=1 SV=1	0.853852730912455	0.802797904172208	0.311100728695828	0.794270241710944	0.567793592298809	0.70606253577769	0.948665841183341	0.840736515275443	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.938361058107928	0.919680874394804	0.988826175129076	0.976922268263226	-0.134427204096202	0.182317830931797	-0.838289524543772	0.190394398840663	-0.468084449606824	-0.275658547601633	-0.0469642832907979	-0.163972961287076	23.0785149764694	23.3894254797379	23.4882432159559	22.7570896445298	22.8354745099746	23.7269199344907	22.6690822834697	22.8221709051297	23.2305787188231	24.1289622090662	22.1022307598551	22.6443624178731	NA	23.3861393067512	23.1705846524969	23.6492175774975	21.756865754721	23.7301375728811	NA	21.0078540121331	24.6787411063596	23.121187578926	22.5345954594057	24.1086093189967	22.8506607119488	22.4336699919597	NA	23.6615563122819
sp|P30656|PSB5_YEAST	sp|P30656|PSB5_YEAST	sp|P30656|PSB5_YEAST Proteasome subunit beta type-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE2 PE=1 SV=3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.100595614459	NA	NA	22.2558319391154	22.0527497877722	23.4318607460583	NA	22.8991983227904	NA	NA	NA	NA	22.1014935707665	22.2138007773749	NA	NA	NA	NA	22.3413124982369	NA	NA	22.1939716579669	22.3008954530869	NA	NA	NA	23.2165860182039
sp|P30657|PSB7_YEAST	sp|P30657|PSB7_YEAST	sp|P30657|PSB7_YEAST Proteasome subunit beta type-7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE4 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4845849476247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.676891965705	NA	NA	NA	NA	NA	21.2284664270243	NA	NA	NA	NA	NA
sp|P30822|XPO1_YEAST	sp|P30822|XPO1_YEAST	sp|P30822|XPO1_YEAST Exportin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRM1 PE=1 SV=1	0.917099864610994	0.234842633247853	0.643524161155436	0.575466044184308	0.410510433276419	0.449972186295658	0.980704061420938	0.113160546838188	0.999903620391244	0.991948625721696	0.996848488371953	0.963437857056156	0.869592711711499	0.770785689487934	0.997666083336559	0.787626747330547	0.0962956850297942	-1.37917427751855	-0.392203853930244	-0.475433015366445	-0.703102938526776	-0.644214904901411	-0.0223717282214544	-1.5309286335376	22.6865040406235	23.3525898434306	23.0621370729737	NA	23.26026144609	23.3470568403739	NA	21.8281891806836	NA	NA	21.8251249386296	24.3613853587645	22.2589685154216	22.1478371681095	23.0629440369171	22.9850101234805	21.184831768584	22.0913591936328	24.2365905968093	22.9443696285158	21.8582132597565	22.8868627716299	23.1913532540072	23.1786302059542	NA	NA	20.8016767869884	22.5511928623407
sp|P30952|MLS1_YEAST;sp|P21826|MLS2_YEAST	sp|P30952|MLS1_YEAST	sp|P30952|MLS1_YEAST Malate synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLS1 PE=1 SV=1	0.98737684544507	0.867595325215003	0.515401149777401	0.0971251219039838	0.445897560141058	0.466332936215129	0.506190407253613	0.831160489634687	0.999903620391244	0.991948625721696	0.996848488371953	0.816460660630293	0.878263525860902	0.786671062612148	0.837455427244007	0.976922268263226	0.00888842015873337	-0.083800799642205	-0.328620528397337	-0.863863700071501	-0.385898433789439	0.368541175871428	0.335942023964733	-0.107198759559836	25.8229322619982	26.3230613593049	25.7063556289253	25.8059475159824	25.99170244291	25.9163174002159	NA	25.624525744427	26.1253600215349	25.8340763393241	25.7706967557001	25.716517436767	25.3622887265535	26.0958721524178	25.3568600154042	23.7910412361761	25.2611945092568	25.4006079508813	26.0158667427062	26.2862851809486	25.5074556849462	27.1472471659321	27.197417990765	26.2036850974362	25.4420874879056	25.8922887731028	25.7762555056192	25.8452239468111
sp|P31116|DHOM_YEAST	sp|P31116|DHOM_YEAST	sp|P31116|DHOM_YEAST Homoserine dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOM6 PE=1 SV=1	0.219796336305313	0.872614642655499	0.203549369959807	0.172998951423241	0.0819506942180323	0.105132100172998	0.968910986888367	0.162338325534889	0.967215933188181	0.991948625721696	0.996848488371953	0.840955964288153	0.675659584147959	0.514272526877739	0.99559761108486	0.821157380899813	1.06086680784965	-0.12371863202867	1.10116004675226	-1.0812478927875	1.53966776187796	1.30123407100887	-0.0300618557901977	1.11035347597373	24.8131860017308	25.5440685150636	NA	23.1316020334339	25.7859881828242	25.0114159813726	NA	23.0078540121331	24.7391295759534	24.8953663385737	25.4289573924967	25.4490332495053	NA	23.4412644112576	22.839151492407	23.4893462407191	26.0652142882025	NA	25.6897917840509	24.3672638298138	26.819702957677	25.730241248282	24.803165834938	24.8966140049638	23.2235404154738	25.4275834427619	25.0794857604082	25.8374970474973
sp|P31373|CYS3_YEAST	sp|P31373|CYS3_YEAST	sp|P31373|CYS3_YEAST Cystathionine gamma-lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYS3 PE=1 SV=2	0.391120752879948	0.386499316808333	0.941618335125994	0.341994425861659	0.588896472557285	0.140656617520409	0.114207065293206	0.690160668604278	0.999903620391244	0.991948625721696	0.996848488371953	0.963284306364745	0.938361058107928	0.557603019455908	0.609470396516629	0.976922268263226	0.930177059894532	0.939451114303171	-0.0787293421728634	1.0327839036535	0.583009343332474	1.62659056983	1.75088338711667	0.429341593257401	26.4888132965693	27.1170387153911	24.9431983811489	25.0017002500962	27.6108375272763	26.7863123083197	25.4553186907238	26.9110223467408	25.5310946579125	27.4381736848924	26.48223840892	27.2592559335002	23.0842549776974	27.4895299962174	25.06443326427	27.6063257971093	27.8178748327766	23.5666263990494	27.4264641448076	27.3807997699937	27.0900267855409	27.4708825005916	27.6100630770979	27.5767226006945	27.1278018301938	25.6582908173592	25.4625444585568	27.2291268504924
sp|P31383|2AAA_YEAST	sp|P31383|2AAA_YEAST	sp|P31383|2AAA_YEAST Protein phosphatase PP2A regulatory subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPD3 PE=1 SV=3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7153185523314	NA	NA	NA	NA	23.1282542922858	NA	NA	22.1426742389417	NA	NA	NA	22.3984566689324	NA	22.3575648906753	22.2053828139112	NA	22.2757153170575	NA	NA	NA	22.1642293261144	22.6408812644361	NA	NA	NA	NA
sp|P31412|VATC_YEAST	sp|P31412|VATC_YEAST	sp|P31412|VATC_YEAST V-type proton ATPase subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA5 PE=1 SV=4	0.0449824903140573	0.746681518674646	0.0354025141250287	0.0782456633134251	0.546758970888162	0.0106419758476815	0.0181832733857414	0.0245509656185846	0.955244671644286	0.991948625721696	0.996848488371953	0.816460660630293	0.923660071162322	0.383698304573479	0.452998107923082	0.395144237972163	1.7852543374647	0.267072405424003	1.88817773629425	1.40634686741879	-0.613166898779145	2.18113956392249	2.16831369107575	1.8650064338649	22.7209573217568	22.6000508188655	20.0456690209124	NA	NA	23.1703095798234	23.0459189348839	22.8571882813271	NA	20.3226763692988	NA	23.6876311221209	22.7344441902455	22.791061114717	22.601547743534	22.7950115036722	20.7096930211098	NA	NA	22.9447270718834	23.8031165533093	23.7641548262416	24.0737369079464	NA	22.908610313983	23.013657985149	23.4691131412887	23.0808279348238
sp|P31539|HS104_YEAST	sp|P31539|HS104_YEAST	sp|P31539|HS104_YEAST Heat shock protein 104 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP104 PE=1 SV=2	0.366493346355657	0.614100378417779	0.505861823376735	0.903726041973172	0.255452182403568	0.679863449000558	0.394123297897482	0.887772706302673	0.999903620391244	0.991948625721696	0.996848488371953	0.975522287092173	0.819198213509265	0.912196657710996	0.804185405636407	0.976922268263226	-0.39658485993607	0.219919399266704	-0.290836974935374	-0.0526008517879362	0.502351469111463	0.17979257555713	0.373823095251435	0.0613750852735961	27.6258948598921	27.8717940602659	27.5675405671346	27.239270306342	27.937361516671	27.4816996734686	26.0697891637947	27.8661440418699	27.8763099085087	27.595909181164	27.1764556284477	27.8993712145206	26.7302671659681	27.1197122990592	27.0848672521791	28.3162228271404	28.2801196948979	27.5176577354996	28.3878819106794	27.8985642091226	27.5639094994751	27.7555089518162	28.0460917667238	28.1594251423847	27.5945573103883	27.5510549453797	27.2331562159274	28.0785190282562
sp|P31688|TPS2_YEAST	sp|P31688|TPS2_YEAST	sp|P31688|TPS2_YEAST Trehalose-phosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPS2 PE=1 SV=3	0.789090617930086	0.310514142107074	0.516835974116049	0.207764354703782	0.975202704654997	0.328893070659692	0.679223941929321	0.479838601856641	0.999903620391244	0.991948625721696	0.996848488371953	0.891168828210225	0.994095291538534	0.69411428507294	0.901840401365486	0.971868722097509	0.197171089204222	-0.962563591333176	0.480917923771472	0.955224920982218	0.020466564150631	0.73158049966727	0.273134706455728	-0.524964873935879	22.1477888227327	22.6921088963124	22.2536697772299	20.9578728936761	23.1022307598551	21.2278791300323	NA	21.0053202644063	NA	NA	22.1371800350236	22.7604235239983	NA	22.9709526567928	NA	22.8752648966506	22.6929602322025	21.9387281823457	21.3333628451221	NA	22.2828576669231	23.1160710438904	23.3359267641575	22.4358584386614	20.9512704837667	21.6176432285195	NA	21.2681947350877
sp|P31787|ACBP_YEAST	sp|P31787|ACBP_YEAST	sp|P31787|ACBP_YEAST Acyl-CoA-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACB1 PE=1 SV=3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5091061618913	NA	NA	25.3921473301002	25.0980831797332	NA	21.4255744832109	NA	22.3761826339052	NA	NA	NA	22.3032668160279	NA	22.9725661743906	22.0220155495568	NA	22.3324889809783	25.1965553031019	26.5910650494758	21.565975971364	NA	21.2896271876297	22.4526947064346	NA	22.4450340485782	22.2931965819325
sp|P32074|COPG_YEAST	sp|P32074|COPG_YEAST	sp|P32074|COPG_YEAST Coatomer subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC21 PE=1 SV=2	0.0385246495403046	0.0885180602679459	0.0995702615659165	0.0249761371595421	0.989848010381287	0.45988954941958	0.0870574008855316	0.165415606592859	0.94782174337186	0.991948625721696	0.996848488371953	0.729566111765572	0.994709484061866	0.782940797324746	0.58310938013355	0.821157380899813	-2.34142858894496	-1.69101641516074	-1.82332440141796	-2.29271307665573	0.0121411111207728	-0.71040573694993	-1.69945270578393	-1.358677565613	24.3115515470231	25.7804418472591	25.6164153527759	25.3237829387766	22.6732944086213	23.7909418393632	NA	24.4642595583978	22.3389213204642	24.8444100144674	23.8056769683884	23.6947676546501	NA	22.1674487733735	23.4136423896161	24.2614097458548	26.2743366313017	25.7555471532181	24.7271796876541	26.0548829873542	24.2142307664962	24.3203091741114	22.7248818474296	22.7319818819629	26.1654182920673	23.1594174428576	23.2048755738887	26.2803144252263
sp|P32179|MET22_YEAST	sp|P32179|MET22_YEAST	sp|P32179|MET22_YEAST 3(2),5-bisphosphate nucleotidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET22 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3416382610806	22.1849830626727	NA	NA	NA	NA	NA	22.1828635002535	NA	21.814368105932	NA	22.3126857869581	18.8538577728254	19.834853696612	NA	21.670077021902	NA	NA	21.8615867452246	22.0559297932827	22.181832873841	19.2830159848847	19.4343879647682	19.9607033733772
sp|P32191|GPDM_YEAST	sp|P32191|GPDM_YEAST	sp|P32191|GPDM_YEAST Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUT2 PE=1 SV=2	0.380736591396794	0.137142472521238	0.755212147094012	0.728070383665783	0.680450272908253	0.0436435142329154	0.664102437138819	0.798319684001134	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.938361058107928	0.407417107404893	0.901165898806955	0.976922268263226	-0.359322921426333	-0.622217302682767	0.179015848780697	-0.141214691984967	-0.167387705955566	-0.867872923904802	-0.197380613725354	-0.103697256899537	23.1322558388152	23.4098932808092	23.5542646974918	23.3077200115487	22.7327686220992	23.3715905535984	23.0895500498731	23.5281459743766	22.3818164637912	22.4952636436336	NA	NA	23.6029751787306	22.8655754614107	23.5016671374133	23.4809913150708	23.7229659174788	23.0806653135036	22.9660836410006	23.2301975615208	21.489640238283	22.9484214183315	NA	23.2272769023938	23.2258805300553	23.3501633327917	23.3597109603025	23.2509119260569
sp|P32263|P5CR_YEAST	sp|P32263|P5CR_YEAST	sp|P32263|P5CR_YEAST Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRO3 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8150486280078	19.3636086335672	NA	NA	23.6968911390501	NA	NA	NA	NA	NA	NA	23.8780187221884	NA	NA	NA	NA	NA
sp|P32264|PROB_YEAST	sp|P32264|PROB_YEAST	sp|P32264|PROB_YEAST Glutamate 5-kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRO1 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9796303373934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.335517933557	NA	NA	NA
sp|P32288|GLNA_YEAST	sp|P32288|GLNA_YEAST	sp|P32288|GLNA_YEAST Glutamine synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN1 PE=1 SV=4	0.234022977061458	0.430866931242995	0.491537871029985	0.226405053653408	0.881494165405216	0.0982848352351338	0.00862587369143498	0.0633135008231667	0.967215933188181	0.991948625721696	0.996848488371953	0.891168828210225	0.964573568970264	0.50044113353669	0.452998107923082	0.591199095697136	0.421814605656532	0.276346234167161	0.240861523729066	0.429027654208831	-0.0518986538539679	0.666491495073604	1.00115432212563	0.67592391188893	26.5332516328191	26.160040971454	26.0148244943213	26.2349657653072	26.4821306779226	26.7210370062654	26.4721073638641	26.689658503526	26.4998439411125	26.0493674889455	26.6198888256121	26.3894747153958	26.1230522612618	26.8705600080997	26.3309105884497	26.4954435971596	26.7005468196687	25.2743010807419	26.27928736911	26.4845142689306	NA	27.1216895419383	27.1429702067426	27.7306558753982	26.5396681153186	26.8493583283658	26.9770552256836	26.6111894126999
sp|P32316|ACH1_YEAST	sp|P32316|ACH1_YEAST	sp|P32316|ACH1_YEAST Acetyl-CoA hydrolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACH1 PE=1 SV=2	0.453531682255109	0.272145352797168	0.814603702153252	0.563209450765145	0.491169004287888	0.191329186476409	0.180620284872741	0.438765117307671	0.999903620391244	0.991948625721696	0.996848488371953	0.963437857056156	0.902645024436351	0.607085791630878	0.671003719856757	0.962508458916036	-0.44450949200473	0.656409695637301	0.13820493781007	0.341873717763502	0.407842147220737	0.7858968879241	0.80610589077197	-0.459393357264499	24.6613160182024	25.6053228415281	24.3372206306045	23.2972611065217	25.0447272894537	24.2515477100661	22.6100011031203	25.1795720120876	24.7719310879826	25.257530565496	24.6461438081758	24.9896685578176	24.0186070260911	25.1399687731824	24.0094097182511	25.1160472405113	25.792332771953	24.0140157013645	24.656982546999	25.600169949296	24.6546355915298	25.3426897016008	25.4096990961342	25.2583216153102	24.9901015395258	23.7305522297901	23.7209848377199	24.4100874393508
sp|P32324|EF2_YEAST	sp|P32324|EF2_YEAST	sp|P32324|EF2_YEAST Elongation factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFT1 PE=1 SV=1	0.530523467708166	0.557374090380356	0.937191248258004	0.758583005953339	0.512637170787848	0.988384361507408	0.576707426801632	0.544049197954923	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.91483482246706	0.994830556041581	0.875180296531843	0.97520638142141	-0.193686653397897	0.181083283276404	-0.0242195259855009	-0.0945639381883332	0.20227532731403	-0.00447427720250104	0.172204632866936	0.187296330123036	29.7711797923012	29.9002353625194	29.7929656989614	29.4783665891542	30.1790214339591	29.3657589184375	29.0457273380447	29.6012863189322	30.3362843959208	29.7772467856112	30.088915504687	29.6063434485337	29.4036501194578	29.5315557753185	29.47254898979	29.8837710709615	30.0239293109996	29.5060485686509	30.2484157529266	29.8651854649758	29.4420953998253	29.8508639542264	30.1543634721923	29.8631777643687	29.6706403126748	29.8937271372532	29.7928571282746	30.0468723754763
sp|P32327|PYC2_YEAST;sp|P11154|PYC1_YEAST	sp|P32327|PYC2_YEAST;sp|P11154|PYC1_YEAST	sp|P32327|PYC2_YEAST Pyruvate carboxylase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PYC2 PE=1 SV=2;sp|P11154|PYC1_YEAST Pyruvate carboxylase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PYC1 PE=1 SV=	0.862819508219369	0.372804757031142	0.431019372584766	0.759621861157349	0.747724486989658	0.640954280881232	0.777689805922189	0.725411306624502	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.941416569193692	0.891319625814053	0.937992052411188	0.976922268263226	-0.0890881018919352	-0.463831919937238	-0.408944874873338	0.157883854604229	-0.165986284688806	-0.241007598046139	0.145657582070996	-0.181302989786108	24.8525060210696	25.7094616531291	24.8488570983752	24.414739422554	25.6829519480922	25.1211559533606	23.9016859669297	24.6136923589439	24.4784013083176	24.4894687469851	24.9373727425157	25.0429755346355	23.7658752722871	25.5653775512375	24.427519506267	25.4538126803665	24.7417031522912	25.1918953827945	24.5415007849062	25.0774090316993	24.590465526451	24.5821608217696	25.1694764009508	25.2428536946577	24.9977008246628	25.3601799877913	23.5283844757891	25.5405847411196
